ROOF AGE,Permit Number,Permit Type,Description,Address,LAT,LON
27,98030024,Building/Trade Permits/Residential/Roofing,RE-ROOF  TILE TO SHINGLE,"3292 ELCKAM BLVD, PORT CHARLOTTE",26.98095525701157,-82.10569004
27,98030036,Building/Trade Permits/Residential/Roofing,TEAR OFF SHINGLE RESHINGLE,"26300 RAMPART BLVD, PUNTA GORDA 33983",27.00275371841855,-82.0152899
27,98030053,Building/Accessories/Residential/Lanai,INSTALL ALUMINUM ROOF OVER COACH & PORCH,"10100 BURNTSTORE RD #68, PUNTA GORDA 33950",26.887263245330292,-82.0230621
27,98030009,Building/Construction/Residential/Miscellaneous,REROOF MODIFIED,"21148 MCGUIRE, PORT CHARLOTTE",26.994665082398893,-82.10215764
27,98030048,Building/Trade Permits/Residential/Roofing,REROOF MODIFIED BITUMEN,"21124 MCGUIRE AVE, PORT CHARLOTTE 33952",26.99473966330493,-82.1027756
27,98030034,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER MOBILE ONLY,"1000 KINGS HWY, PORT CHARLOTTE 33980",27.012224296403744,-82.05295935
27,98030072,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT ROOF,"4209 YUCATAN CIR, PORT CHARLOTTE 33952",26.97123342990124,-82.1367492
27,98030039,Building/Trade Permits/Residential/Roofing,TEAR OFF SHINGLES RESHINGLES,"26310 RAMPART BLVD, PUNTA GORDA",27.002895119321405,-82.01500413
27,98030020,Building/Construction/Residential/Addition,SHED/CONCRETE/DRIVEWAY/PANROOF,"10101 BURNT STORE RD#88(AVE D), PUNTA GORDA",26.885207729679426,-82.02358348
27,98030013,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE 3/12 SLOPE,"18134 GARVIN AVE, PORT CHARLOTTE",27.00271422378789,-82.15182489
27,98030056,Building/Trade Permits/Residential/Roofing,REROOF LANIA MODIFIED,"488 TARPON BLVD WEST, PORT CHARLOTTE",26.983976455841887,-82.11620327
27,98030012,Building/Trade Permits/Residential/Roofing,NEW ROOF SHINGLES,"6382 CUTLER TERRACE, PORT CHARLOTTE",26.935121585566886,-82.22269435
27,98030055,Building/Accessories/Residential/Lanai,BUILT UP ROOF OVER MOBILE HOME ONLY,"6767 SAN CASA DR, ENGLEWOOD 34224",26.923697328378378,-82.31568031
27,98030073,Building/Trade Permits/Residential/Roofing,RE-COVER SHINGLE ROOF,"2100 KINGS HWY(1022 YORK), PORT CHARLOTTE 33952",26.999233302768417,-82.05657329
27,98030038,Building/Trade Permits/Residential/Roofing,TEAR OFF SHINGLES RESHINGLE,"26290 RAMPART BLVD, PUNTA GORDA",27.00291034,-82.01559064
27,98030008,Building/Construction/Residential/Miscellaneous,REROOF SHINGLE 4/12 SLOPE,"1074 FLETCHER ST, PORT CHARLOTTE",27.015562081583347,-82.09593963
27,98030031,Building/Trade Permits/Residential/Roofing,RE-SHINGLE ROOF,"2442 COLOGNE LANE, PUNTA GORDA",26.990140869657633,-82.01233673
26,1999091500,Building/Trade Permits/Residential/Roofing,REPAIR TILE ROOF-VALLEY,"19245 PINE BLUFF CT, PORT CHARLOTTE",26.953462482669224,-82.13224025
26,1999091528,Building/Trade Permits/Residential/Roofing,TEAR OFF & RE-ROOF SHINGLES  4/12   ORIG PERMIT 9-30-99,"22582 GREER AVE, PORT CHARLOTTE",27.00459100220248,-82.07238003
26,1999091481,Building/Accessories/Residential/Lanai,ROOF OVER AND 13 REPLACEMENT WINDOWS,"15539 MAYNARD AVE, PORT CHARLOTTE",27.01653470736467,-82.18874363
26,1999091498,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR,"308 TIMBRUCE LN, PORT CHARLOTTE",26.97900206614735,-82.10531612
26,1999091537,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLES  6/12,"2727 N BEACH RD, ENGLEWOOD",26.93362257196969,-82.36471708
26,1999091536,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLES  6/12,"2729 N BEACH RD, ENGLEWOOD",26.93360999421458,-82.36507893
26,1999091541,Building/Accessories/Residential/Lanai,CONSTRUCTION BOAT HOUSE ROOF,"24353 HENRY MORGAN BLVD, PUNTA GORDA",26.801223714419518,-82.04337308
26,1999091407,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF SLOPE 4-12,"313 ATWATER ST, PORT CHARLOTTE",27.023387975449353,-82.11344911
26,1999091430,Building/Trade Permits/Residential/Roofing,REROOF SLOPE 5:12,"3045 N BEACH RD, ENGLEWOOD",26.93882939477984,-82.36796575
26,1999091433,Building/Trade Permits/Residential/Roofing,REROOF SLOPE 4:12,"1210 MARYKNOLL RD, ENGLEWOOD",26.941808532498605,-82.34397709
26,1999091413,Building/Accessories/Residential/Cage,INSTALL SCREENED PATIO ENCLOSURE W/ ALUM ROOF ON EXISTING DECK,"20287 BANNER AVE, PORT CHARLOTTE",26.999738734469034,-82.11405179
26,1999091403,Building/Trade Permits/Residential/Roofing,REPAIR RIGHT SIDE VALLEY TILLE/FELT ROOF SLOPE 4-12,"2531 ABSCOTT ST, PORT CHARLOTTE",26.990736088255364,-82.07435607
26,1999091460,Building/Accessories/Residential/Lanai,"INSTALL SCREEN WALLS, COMP ROOF, & SLAB W/ FOOTERS TO CODE         INCLUDES ROW","2060 S PINE ST, ENGLEWOOD",26.928234064572063,-82.33712774
26,1999091431,Building/Trade Permits/Residential/Roofing,REPAIR ROOF/ REPALCE 40' RIDGE VENT,"6134 BENNINGTON ST, ENGLEWOOD",26.941663657768657,-82.27860256
26,1999091397,Building/Trade Permits/Residential/Roofing,"REMOVE TAR & GRAVEL, REPLACE WITH SHINGLES  2.5/12","1916 PENNSYLVANIA AVE, ENGLEWOOD",26.913824152438874,-82.33229071
26,1999091404,Building/Trade Permits/Residential/Roofing,"TILE REPAIR, LESS THAN ONE SQUARE SLOPE 3:12","148 ANNAPOLIS LN, ROTONDA WEST",26.88975910145899,-82.278595
26,1999091402,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE SLOPE 4-12,"723 PHYLLIS ST, PORT CHARLOTTE",26.99077985773917,-82.132965
26,1999091439,Building/Trade Permits/Residential/Roofing,SINGLE PLY ROOF OVER,"5601 DUNCAN RD, PUNTA GORDA 33982",26.94658833704319,-82.00447989
26,1999091434,Building/Trade Permits/Residential/Roofing,REROOF SLOPE 4:12,"2451 ELEVENTH ST, ENGLEWOOD FL 34224",26.921268494904787,-82.32674413
26,1999091461,Building/Trade Permits/Residential/Roofing,ONE PLY RUBBER-LANAI ROOF,"2103 HARIET ST, PORT CHARLOTTE",27.00010871002141,-82.08955382
26,1999091400,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE SLOPE4-12,"1341 ALLISON ST, PORT CHARLOTTE",27.008007041455777,-82.11599731
26,1999091466,Building/Accessories/Residential/Lanai,INSTALL OF 9X20 SCREEN ENCLOSURE W/ STRUC PAN ROOF,"1199 LIVE OAK CIR, PORT CHARLOTTE 33948",27.013683378836195,-82.12942506
26,1999091465,Building/Accessories/Residential/Lanai,INSTALL 8X15 SCREEN ENCLOSURE W/ PAN ROOF  NO ROW REQUIRED,"1235 GREEN OAK TRL, PORT CHARLOTTE 33948",27.01343153751878,-82.12722786
26,1999091441,Building/Trade Permits/Residential/Roofing,SINGLE PLY ROOF OVER,"5601 DUNCAN RD, PUNTA GORDA 33982",26.94658833704319,-82.00447989
26,1999091455,Building/Trade Permits/Residential/Roofing,REPAIR FLAT ROOF,"22393 LEWISTON AVE, PORT CHARLOTTE",26.98497774552696,-82.07863623
26,1999091442,Building/Accessories/Residential/Carport,"3"" COMPOSITE ROOF & SUPPORT WALL ON EXISTING CONCRETE","1275 JEFFERSON DR, ENGLEWOOD",26.93732465385464,-82.32131956
26,1999091426,Building/Trade Permits/Residential/Roofing,REROOF SLOPE 5:12,"1531 PLACIDA RD, ENGLEWOOD",26.93516073266819,-82.33570505
26,1999091429,Building/Trade Permits/Residential/Roofing,REROOF SLOPE 4:12,"7450 SNOW DR, ENGLEWOOD",26.918811840850047,-82.28663635
26,1999091388,Building/Construction/Residential/Miscellaneous,REPAIR WOOD FRAME ON CHIMNEY DAMAGED BY WATER LEAK AT ROOF LINE,"263 GEORGE RD, PORT CHARLOTTE",26.956941530126286,-82.09134675
26,1999091405,Building/Trade Permits/Residential/Roofing,TILE REPAIR LESS THAN ONE SQUARE SLOPE 4:12,"4557 COLLEEN ST, PORT CHARLOTTE",26.964389760594372,-82.11113732
26,1999091437,Building/Trade Permits/Residential/Roofing,SINGLE PLY ROOF OVER,"29200 JONES LOOP RD, PUNTA GORDA",26.877499466515914,-81.99328296
26,1999091398,Building/Trade Permits/Residential/Roofing,RE-ROOF   FLAT  ROOF,"645 GAINES ST, PORT CHARLOTTE 33952",26.989006068756936,-82.11499018
26,1999091376,Building/Accessories/Residential/Shed,ASSEMBLE METAL SHED W/ FOUNDATION KIT 10X14,"1141 DAVENPORT DR, PORT CHARLOTTE",27.01552196693285,-82.24296568
26,1999091366,Building/Trade Permits/Residential/Roofing,COMPLETE REROOF SHINGLE & MODIFIED SLOPE 4:12,"20254 BLAINE AVE, PORT CHARLOTTE",27.001024272310055,-82.11512757
26,1999091379,Building/Trade Permits/Residential/Roofing,SHINGLR RE-ROOF,"3684 STOCKTON RD, PORT CHARLOTTE",26.972946104177506,-82.21251671
26,1999091353,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE  5/12     ORIG PERMIT 9-28-99,"14 BUNKER CT, ROTONDA WEST",26.895265533499966,-82.29391474
26,1999091350,Building/Trade Permits/Residential/Roofing,NEW FLAT ROOF,"18193 WOLBRETTE CIR, PORT CHARLOTTE",26.96240427984384,-82.15312962
26,1999091234,Building/Accessories/Residential/Lanai,"INSTALL PATIO, ALUM PAN ROOF   XREF:ROW & SLAB 99080608","22299 BREEZESWEPT AVE, PORT CHARLOTTE",27.002546359865647,-82.08131415
26,1999091253,Building/Trade Permits/Residential/Roofing,LANAI  ROOF-ONE PLY RUBBER,"1435 HAYWORTH RD, PORT CHARLOTTE",27.005706870560605,-82.08344265
26,1999091247,Building/Trade Permits/Residential/Roofing,FLAT RE-ROOF ONLY-ONE PLY,"2392 STAVER ST, PORT CHARLOTTE",26.99196633023353,-82.06411743
26,1999091290,Building/Trade Permits/Residential/Roofing,REPLACE APP. 6SQ SHINGLES ON ROOF,"5421 KEMPSON LN, PORT CHARLOTTE",26.951566664399945,-82.23657219
26,1999091239,Building/Trade Permits/Residential/Roofing,TEAR OFF TILE & PUT BACK SHINGLE   SLOPE:3/12,"156 CROOP LN, PORT CHARLOTTE",26.962789545869583,-82.09680171
26,1999091246,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF,"4150 PELICAN POINTE DR, PUNTA GORDA",26.900621470107872,-82.05036166
26,1999091295,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE,"1186 RIZZO ST, PORT CHARLOTTE",27.01242450161252,-82.07468413
26,1999091298,Building/Accessories/Residential/Lanai,INSTALL ALUM PAN ROOF OVER EXIST CONCRETE PAD,"8501 PLACIDA RD, ENGLEWOOD",26.85980427208188,-82.29861063
26,1999091203,Building/Trade Permits/Residential/Roofing,LOT 35 RE-ROOF SLOPE 3:12     ORIG PERMIT 4-4-00,"15550 BURNT STORE RD, PUNTA GORDA",26.800111665551228,-82.03461822
26,1999091212,Building/Trade Permits/Residential/Roofing,COMPLETE RE-ROOF 3/12 SHINGLES,"11671 CLAREMONT DR, ENGLEWOOD",26.941747630484958,-82.26246635
26,1999091167,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF BACK HIP @POOL SOLAR,"321 AURORA ST, PORT CHARLOTTE",26.979766953652785,-82.13274382
26,1999091148,Building/Accessories/Residential/Lanai,"SLAB & FOOTER, SCREEN ROOM & PAN ROOF    ORIG PERMIT 10-25-99","22094 SHERRY AVE, PORT CHARLOTTE",27.022750987752353,-82.08753969
26,1999091168,Building/Trade Permits/Residential/Roofing,REPAIR-SHINGLE,"29200 CYBELE ST, PUNTA GORDA",27.018032149255472,-81.96884155
26,1999091208,Building/Trade Permits/Residential/Roofing,"TEAR OFF OLD ROOF, INSTALL SHINGLES","1225 MCCALL RD, ENGLEWOOD",26.940584170812105,-82.34880067
26,1999091191,Building/Trade Permits/Residential/Roofing,RE-ROOF LOW SLOPE ROOF W/ MODIFIED   ORIG PERMIT DADTE 9/24/99,"2280 GIFFORD ST, PORT CHARLOTTE",26.99478914712994,-82.10143281
26,1999091196,Building/Accessories/Residential/Shed,10 X 10 ALUM SHED UNDER ROOF,"3737 EL JOBEAN RD, PORT CHARLOTTE",26.97707077018931,-82.21147089
26,1999091165,Building/Trade Permits/Residential/Roofing,TEAR OFF & RESHINGLE   SLOPE:4/12,"3082 DAFFODIL TER, Port Charlotte FL 33983",26.985851174590213,-81.99886316
26,1999091171,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE-MODIFIED,"3194 DAYTONA DR, PORT CHARLOTTE",26.983303158454486,-81.99977868
26,1999091166,Building/Trade Permits/Residential/Roofing,RE-ROOF MODIFIED-FLAT,"21448 ELDRED AVE, PORT CHARLOTTE",27.00781046578089,-82.09319307
26,1999091061,Building/Accessories/Residential/Lanai,SELF SUPPORTING SCREEN ROOM W/VINYL WINDOWS UNDER EXISTING ROOF  INCLUDES ROW,"8320 RIVERSIDE DR, PUNTA GORDA 33982",26.973979011178223,-81.96263477
26,1999091089,Building/Trade Permits/Residential/Roofing,COMPLETE RE-ROOF MODIFIED 2/12,"200 WATERWAY CIR, PORT CHARLOTTE",26.974889851463015,-82.093666
26,1999091076,Building/Trade Permits/Residential/Roofing,SKYLIGHT REPAIR-SHINGLE,"29200 JONES LOOP RD, PUNTA GORDA",26.877499466515914,-81.99328296
26,1999091011,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF FOR TENNIS PRO SHOP   SLOPE:5/12,"5000 GASPARILLA RD, BOCA GRANDE",,
26,1999091013,Building/Trade Permits/Residential/Roofing,RE ROOF SHINGLE SLOPE 4:12,"1517 BLUE LAKE CIR, PORT CHARLOTTE",27.010808955641185,-82.03350069
26,1999090970,Building/Accessories/Commercial/Sign,2ND A NON-ILLUM SF 65 SQ  SUNNILAND ROOFING,"19910 VETERANS BLVD, PORT CHARLOTTE 33954",27.02111042112796,-82.12450408
26,1999090987,Building/Accessories/Residential/Lanai,INSTALL SCREEN ROOM W/ ALUM ROOF OVER EXISTING SLAB,"23102 LINDALE AVE, PORT CHARLOTTE",27.026001107781703,-82.07081608
26,1999090985,Building/Construction/Residential/Miscellaneous,"SCREEN ROOM, PAN ROOF [CONC EXIST 97120920]","20014 ISOBAR AVE, PORT CHARLOTTE",27.019521657878126,-82.12354278
26,1999091012,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE & FLAT ROOF SLOPE 4:12,"3473 DE SOTO DR, PUNTA GORDA FL 33983",26.975298894665478,-82.00970462
26,1999090974,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR  (LESS THAN 1 SQ)      OVER KITCHEN AREA CONNECTED TO MAIN OFFICE BLDG,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
26,1999091005,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:4/12,"2268 COLLINGSWOOD BLVD, PORT CHARLOTTE",26.996095707298974,-82.15570837
26,1999091004,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:4/12,"21286 COACHMAN AVE, PORT CHARLOTTE",27.00617603171164,-82.09813694
26,1999090879,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE SLOPE 4-12,"22444 DELHI AVE, PORT CHARLOTTE",27.01523596418939,-82.07674406
26,1999090924,Building/Trade Permits/Residential/Roofing,TEAR OFF BUILT UP INSTALL M/B ON FLAT ROOF,"2637 LEAR RD, ENGLEWOOD",26.930271172399287,-82.31470492
26,1999090911,Building/Trade Permits/Residential/Roofing,"TEAR OFF SHINGLE ROOF ON 1 END OF HOUSE, INSTALL NEW SHINGLES  SLOPE:3/12","2193 BEACON DR, PORT CHARLOTTE",26.997476696307007,-82.07172388
26,1999090929,Building/Trade Permits/Residential/Roofing,NEW FLAT ROOF,"4181 CONWAY BLVD, PORT CHARLOTTE",26.96704480424206,-82.09175875
26,1999090882,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE  SLOPE 4-12,"861 SILVER SPRINGS TER, PORT CHARLOTTE",26.993858373209097,-82.12561035
26,1999090919,Building/Construction/Commercial/DCA Office,RELOCATE EXIST METAL BLDG FROM ST JOSEPHS HOSPITAL TO OWNER,"21505 AUGUSTA AVE, PORT CHARLOTTE",26.989574778229468,-82.09351241
26,1999090881,Building/Trade Permits/Residential/Electrical,REWIRING ROOF TOP A/C,"4265 TAMIAMI TER, PORT CHARLOTTE",26.966631270997116,-82.08007602
26,1999090876,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT ROOF SLOPE 1-12,"23092 UTICA AVE, PORT CHARLOTTE",26.97879602911315,-82.07134246
26,1999090874,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT ROOF SHINGLE  SLOPE 1-12,"4630 FALLON CIR, PORT CHARLOTTE",26.960979360810505,-82.13667292
26,1999090759,Building/Accessories/Residential/Cage,INSTALL A SCREENED POOL ENCLOSURED. PLAN ALTERATION: P/C-ROOF BEAM & COLUMN SIZE,"2394 SANTEE ST, PORT CHARLOTTE",26.992612774040186,-82.14885715
26,1999090851,Building/Construction/Residential/Addition,PATIO ROOF & UTILITY ROOM,"140 LELAND ST, PORT CHARLOTTE",26.965198531677586,-82.09883118
26,1999090773,Building/Accessories/Residential/Lanai,ROOF OVER-NEW TRUSSES OVER OLD. PLAN ALTERATION: P/C INSPECTORS AS BUILTS,"1085 SHORE VIEW DR, ENGLEWOOD FL 34223",26.91310874426482,-82.35382087
26,1999090808,Building/Trade Permits/Residential/Roofing,SHINGLE ROOF FOR ADDITIONS TO MH     XREF:99051174,"27110 JONES LOOP RD, PUNTA GORDA 33982",26.896110867282697,-81.98914997
26,1999090628,Building/Trade Permits/Residential/Roofing,COMPLETE SHINGLE RE-ROOF ONLY    SLOPE:4/12,"20247 KINDERKEMAC AVE, PORT CHARLOTTE",27.00624854416982,-82.11557766
26,1999090663,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR  (LESS THAN 1 SQ),"1512 RIO DE JANEIRO AVE, PORT CHARLOTTE",27.003489027704862,-82.01698701
26,1999090722,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE,"25100 SANDHILL BLVD, PORT CHARLOTTE",27.017560740851035,-82.03705864
26,1999090646,Building/Trade Permits/Residential/Roofing,RE-ROOF W METAL & FLAT W RUBBER    ORIG 9-16-99  RENEW 4-17-01,"6057 GEWANT BLVD, PUNTA GORDA",26.944913959636978,-81.96619419
26,1999090623,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF SLOPE:4/12,"24501 NOVA LN, PORT CHARLOTTE",26.989034628804454,-82.04189306
26,1999090665,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF SHUFFLEBOARD COURTS  SLOPE;3/12,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
26,1999090664,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF SLOPE:4/12,"3394 IDLEWILD ST, PORT CHARLOTTE",26.97952854601502,-82.07346346
26,1999090656,Building/Construction/Residential/Miscellaneous,REMOVE EXIST SCREEN CAGE TOP REPL W PAN ROOF ETC. PLAN ALTERATION: P/C ADD DETAIL SHEET TO PLANS,"2145 MAZATLAN RD, Port Charlotte FL 33983",26.99964128966372,-82.02214058
26,1999090647,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT W RUBBER,"VARIOUS LOCATIONS, CHARLOTTE COUNTY",,
26,1999090725,Building/Trade Permits/Residential/Roofing,REPLACE LOWER FLAT ROOF,"4435 TAMIAMI TER, PORT CHARLOTTE",26.96457488889376,-82.0750962
26,1999090679,Building/Trade Permits/Residential/Roofing,RE-ROOF W/ URETHANE,"21545 AUGUSTA AVE, PORT CHARLOTTE",26.989873774939152,-82.0904389
26,1999090723,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE,"26044 SALONIKA LN, PORT CHARLOTTE",27.01017188278575,-82.02336882
26,1999090661,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE  4.5/12,"17155 HORIZON LN, PORT CHARLOTTE",26.96713456,-82.16795345
26,1999090644,Building/Accessories/Residential/Lanai,ROOF OVER,"2333 ACHILLES ST, PORT CHARLOTTE",26.99366571789458,-82.06994636
26,1999090682,Building/Accessories/Residential/Lanai,"SLAB, COMP ROOF, SCREEN RM","245 WAYNE RD, PLACIDA",26.91357041010803,-82.29055794
26,1999090626,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF W/ MODIFIED FLAT   SLOPE:4/12,"30415 HOLLY RD, PUNTA GORDA",26.99131211161473,-81.94628904
26,1999090660,Building/Trade Permits/Residential/Roofing,REPAIR TILE ROOF (LESS THAN 1 SQ),"3307 PINE TREE ST, PORT CHARLOTTE",26.979726660213707,-82.11189264
26,1999090667,Building/Trade Permits/Residential/Roofing,MODIFIED RE-ROOF,"23041 HARBORVIEW RD, PORT CHARLOTTE",26.964286819381467,-82.07205208
26,1999090694,Building/Accessories/Residential/Lanai,INSTALL SCREEN WALL-SCREENING ALUM PAN ROOF & GUTTERS,"2710 N BEACH RD, ENGLEWOOD",26.933368600665137,-82.36572264
26,1999090469,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF  SLOPE:4/12,"2654 TITANIA RD, ENGLEWOOD",26.92824366291117,-82.31565854
26,1999090502,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE SLOPE 4-12,"18534 BRIGGS CIR, PORT CHARLOTTE",26.96174621434874,-82.14184577
26,1999090471,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:4/12,"10475 WILLMINGTON BLVD, ENGLEWOOD",26.942674623695396,-82.27379608
26,1999090527,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 3/12    ORIG PERMIT 9-15-99,"280 DUXBURY AVE, PORT CHARLOTTE",26.970634331476987,-82.08794398
26,1999090591,Building/Accessories/Residential/Lanai,INSTALL LAYDOWN ROOF SYSTEM TO MH,"7384 VARLEY CIR, PORT CHARLOTTE",26.920972853292742,-82.22091668
26,1999090456,Building/Trade Permits/Residential/Mechanical,REPLACE EXISTING  COND UNIT ON ROOF,"2305 AARON ST, PORT CHARLOTTE",26.98988451273835,-82.10121928
26,1999090520,Building/Trade Permits/Residential/Roofing,URETHANE FOAM ROOF,"19285 ABHENRY CIR, PORT CHARLOTTE",26.97181140203016,-82.13256073
26,1999090567,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE SLOPE 5:12,"17376 JULIANO DR, PORT CHARLOTTE",27.008798606071664,-82.1611481
26,1999090519,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12      ORIG PERMIT 9-15-99,"4477 BRINTNALL ST, PORT CHARLOTTE",26.96081363129557,-82.14801019
26,1999090501,Building/Trade Permits/Residential/Roofing,TEAR OFF TILE & RE-SHINGLE,"574 LOWELL AVE, PORT CHARLOTTE",26.97620588188929,-82.11842343
26,1999090525,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12    ORIG PERMIT 9-15-99,"15184 COMMUNITY AVE, PORT CHARLOTTE",27.020265471525715,-82.19967649
26,1999090514,Building/Trade Permits/Residential/Roofing,RE-ROOF SHIMGLE DOOR,"3420 SULSTONE DR, PORT CHARLOTTE",26.976648319306797,-82.00739291
26,1999090417,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR  4/12,"3636 IDLEWILD ST, PORT CHARLOTTE",26.972938461687335,-82.0735245
26,1999090410,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF,"25516 AREQUIPA DR, PORT CHARLOTTE",27.022449538401535,-82.02564246
26,1999090409,Building/Trade Permits/Residential/Roofing,REPAIR SHINGLE & ROTTEN WOOD,"3505 PORT CHARLOTTE BLVD, PORT CHARLOTTE",26.975843430884993,-82.10717017
